text_a,text_b,label
Watercolor Landscapes. Master the art of Watercolor Landscapes. A hands-on creative session in Kathmandu.,Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,1.0
Cinnamon Roll Sunday. Master the art of Cinnamon Roll Sunday. A hands-on creative session in Kathmandu.,Sourdough Bread Making. Immersive Sourdough Bread Making experience. Learn traditional techniques and modern styles.,1.0
Tibetan Singing Bowl Healing. Master the art of Tibetan Singing Bowl Healing. A hands-on creative session in Kathmandu.,Aromatherapy Blending. Discover Aromatherapy Blending with our expert instructors. Perfect for beginners.,1.0
Aromatherapy Blending. Master the art of Aromatherapy Blending. A hands-on creative session in Kathmandu.,Brass Carving Basics. Master the art of Brass Carving Basics. A hands-on creative session in Kathmandu.,0.0
Metal Hammering (Copper). Master the art of Metal Hammering (Copper). A hands-on creative session in Kathmandu.,Macaron Artistry. Immersive Macaron Artistry experience. Learn traditional techniques and modern styles.,0.0
Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,Devanagari Calligraphy. Immersive Devanagari Calligraphy experience. Learn traditional techniques and modern styles.,1.0
Himalayan Yoga Flow. Discover Himalayan Yoga Flow with our expert instructors. Perfect for beginners.,Strawberry Shortcake Basics. Join our Strawberry Shortcake Basics workshop. All materials provided for a fun afternoon.,0.0
Forest Bathing (Shivapuri). Discover Forest Bathing (Shivapuri) with our expert instructors. Perfect for beginners.,Sound Bath Experience. Master the art of Sound Bath Experience. A hands-on creative session in Kathmandu.,1.0
Metal Hammering (Copper). Discover Metal Hammering (Copper) with our expert instructors. Perfect for beginners.,Brass Carving Basics. Join our Brass Carving Basics workshop. All materials provided for a fun afternoon.,1.0
Himalayan Herbal Tea Science. Immersive Himalayan Herbal Tea Science experience. Learn traditional techniques and modern styles.,Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,1.0
Classic Croissant Masterclass. Master the art of Classic Croissant Masterclass. A hands-on creative session in Kathmandu.,Belgian Waffle Making. Immersive Belgian Waffle Making experience. Learn traditional techniques and modern styles.,1.0
Japanese Souffle Pancakes. Discover Japanese Souffle Pancakes with our expert instructors. Perfect for beginners.,Metal Hammering (Copper). Discover Metal Hammering (Copper) with our expert instructors. Perfect for beginners.,0.0
Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,Japanese Souffle Pancakes. Master the art of Japanese Souffle Pancakes. A hands-on creative session in Kathmandu.,0.0
Aromatherapy Blending. Join our Aromatherapy Blending workshop. All materials provided for a fun afternoon.,Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,0.0
Forest Bathing (Shivapuri). Immersive Forest Bathing (Shivapuri) experience. Learn traditional techniques and modern styles.,Brass Carving Basics. Join our Brass Carving Basics workshop. All materials provided for a fun afternoon.,0.0
Handmade Lokta Paper. Discover Handmade Lokta Paper with our expert instructors. Perfect for beginners.,Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,0.0
Classic Croissant Masterclass. Immersive Classic Croissant Masterclass experience. Learn traditional techniques and modern styles.,Macaron Artistry. Join our Macaron Artistry workshop. All materials provided for a fun afternoon.,1.0
Metal Hammering (Copper). Master the art of Metal Hammering (Copper). A hands-on creative session in Kathmandu.,Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,1.0
Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,Aromatherapy Blending. Join our Aromatherapy Blending workshop. All materials provided for a fun afternoon.,1.0
Sound Bath Experience. Join our Sound Bath Experience workshop. All materials provided for a fun afternoon.,Classic Croissant Masterclass. Immersive Classic Croissant Masterclass experience. Learn traditional techniques and modern styles.,0.0
Strawberry Shortcake Basics. Master the art of Strawberry Shortcake Basics. A hands-on creative session in Kathmandu.,Artisan Donut Glazing. Join our Artisan Donut Glazing workshop. All materials provided for a fun afternoon.,1.0
Japanese Souffle Pancakes. Master the art of Japanese Souffle Pancakes. A hands-on creative session in Kathmandu.,Cinnamon Roll Sunday. Immersive Cinnamon Roll Sunday experience. Learn traditional techniques and modern styles.,1.0
Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,0.0
Macaron Artistry. Discover Macaron Artistry with our expert instructors. Perfect for beginners.,Brass Carving Basics. Join our Brass Carving Basics workshop. All materials provided for a fun afternoon.,0.0
Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,Brass Carving Basics. Immersive Brass Carving Basics experience. Learn traditional techniques and modern styles.,0.0
Cupcake Decoration. Immersive Cupcake Decoration experience. Learn traditional techniques and modern styles.,Chocolate Truffle Workshops. Discover Chocolate Truffle Workshops with our expert instructors. Perfect for beginners.,1.0
Devanagari Calligraphy. Discover Devanagari Calligraphy with our expert instructors. Perfect for beginners.,Oil Painting Portraits. Immersive Oil Painting Portraits experience. Learn traditional techniques and modern styles.,1.0
Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,Artisan Donut Glazing. Immersive Artisan Donut Glazing experience. Learn traditional techniques and modern styles.,0.0
Mithila Painting Studio. Discover Mithila Painting Studio with our expert instructors. Perfect for beginners.,Newari Wood Carving. Discover Newari Wood Carving with our expert instructors. Perfect for beginners.,1.0
Oil Painting Portraits. Immersive Oil Painting Portraits experience. Learn traditional techniques and modern styles.,Strawberry Shortcake Basics. Discover Strawberry Shortcake Basics with our expert instructors. Perfect for beginners.,0.0
Pencil Sketching Kathmandu. Master the art of Pencil Sketching Kathmandu. A hands-on creative session in Kathmandu.,Oil Painting Portraits. Master the art of Oil Painting Portraits. A hands-on creative session in Kathmandu.,1.0
Sourdough Bread Making. Join our Sourdough Bread Making workshop. All materials provided for a fun afternoon.,Artisan Donut Glazing. Join our Artisan Donut Glazing workshop. All materials provided for a fun afternoon.,1.0
Newari Wood Carving. Join our Newari Wood Carving workshop. All materials provided for a fun afternoon.,Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,0.0
Traditional Mask Painting. Master the art of Traditional Mask Painting. A hands-on creative session in Kathmandu.,Thimi Pottery Wheel. Master the art of Thimi Pottery Wheel. A hands-on creative session in Kathmandu.,1.0
Aromatherapy Blending. Immersive Aromatherapy Blending experience. Learn traditional techniques and modern styles.,Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,1.0
Double Chocolate Brownies. Discover Double Chocolate Brownies with our expert instructors. Perfect for beginners.,Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,0.0
Newari Wood Carving. Master the art of Newari Wood Carving. A hands-on creative session in Kathmandu.,Double Chocolate Brownies. Master the art of Double Chocolate Brownies. A hands-on creative session in Kathmandu.,0.0
New York Cheesecake. Master the art of New York Cheesecake. A hands-on creative session in Kathmandu.,Classic Croissant Masterclass. Join our Classic Croissant Masterclass workshop. All materials provided for a fun afternoon.,1.0
Belgian Waffle Making. Join our Belgian Waffle Making workshop. All materials provided for a fun afternoon.,Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,0.0
Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,Pencil Sketching Kathmandu. Join our Pencil Sketching Kathmandu workshop. All materials provided for a fun afternoon.,1.0
Metal Hammering (Copper). Discover Metal Hammering (Copper) with our expert instructors. Perfect for beginners.,Sourdough Bread Making. Immersive Sourdough Bread Making experience. Learn traditional techniques and modern styles.,0.0
Tibetan Singing Bowl Healing. Master the art of Tibetan Singing Bowl Healing. A hands-on creative session in Kathmandu.,Sourdough Bread Making. Master the art of Sourdough Bread Making. A hands-on creative session in Kathmandu.,0.0
Newari Wood Carving. Discover Newari Wood Carving with our expert instructors. Perfect for beginners.,Charcoal Life Drawing. Join our Charcoal Life Drawing workshop. All materials provided for a fun afternoon.,0.0
Belgian Waffle Making. Discover Belgian Waffle Making with our expert instructors. Perfect for beginners.,Macaron Artistry. Immersive Macaron Artistry experience. Learn traditional techniques and modern styles.,1.0
Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,Classic Croissant Masterclass. Master the art of Classic Croissant Masterclass. A hands-on creative session in Kathmandu.,0.0
Watercolor Landscapes. Master the art of Watercolor Landscapes. A hands-on creative session in Kathmandu.,Acrylic Pour Art. Immersive Acrylic Pour Art experience. Learn traditional techniques and modern styles.,1.0
Charcoal Life Drawing. Discover Charcoal Life Drawing with our expert instructors. Perfect for beginners.,Devanagari Calligraphy. Discover Devanagari Calligraphy with our expert instructors. Perfect for beginners.,1.0
Belgian Waffle Making. Join our Belgian Waffle Making workshop. All materials provided for a fun afternoon.,Japanese Souffle Pancakes. Discover Japanese Souffle Pancakes with our expert instructors. Perfect for beginners.,1.0
Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,Handmade Lokta Paper. Master the art of Handmade Lokta Paper. A hands-on creative session in Kathmandu.,0.0
Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,0.0
Pencil Sketching Kathmandu. Master the art of Pencil Sketching Kathmandu. A hands-on creative session in Kathmandu.,Japanese Souffle Pancakes. Discover Japanese Souffle Pancakes with our expert instructors. Perfect for beginners.,0.0
Tibetan Singing Bowl Healing. Immersive Tibetan Singing Bowl Healing experience. Learn traditional techniques and modern styles.,Himalayan Yoga Flow. Discover Himalayan Yoga Flow with our expert instructors. Perfect for beginners.,1.0
Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,Himalayan Herbal Tea Science. Discover Himalayan Herbal Tea Science with our expert instructors. Perfect for beginners.,1.0
